Latitud,Longitud,Fase,Desplazamiento_m,Deformacion_mm
13.601574,-88.964264,-1.5025,0.006632,6.6318
13.60158,-88.963525,-1.5418,0.006805,6.8054
13.601585,-88.962786,-1.375,0.006069,6.0692
13.601591,-88.962046,-1.7073,0.007536,7.5356
13.601597,-88.961307,-2.318,0.010231,10.2314
13.601603,-88.960568,-1.6583,0.007319,7.3193
13.601609,-88.959829,-1.6392,0.007235,7.235
13.601615,-88.95909,-1.68,0.007415,7.4151
13.60162,-88.958351,-2.1941,0.009684,9.6844
13.601626,-88.957612,-2.3537,0.010389,10.3887
13.601632,-88.956873,-2.1746,0.009598,9.5982
13.601638,-88.956134,-2.0017,0.008835,8.835
13.601644,-88.955394,-1.9783,0.008732,8.7319
13.601649,-88.954655,-2.1574,0.009522,9.5222
13.601655,-88.953916,-2.1673,0.009566,9.5659
13.601661,-88.953177,-2.3883,0.010542,10.5416
13.601667,-88.952438,-2.1356,0.009426,9.4261
13.601673,-88.951699,-2.5636,0.011315,11.3151
13.601678,-88.95096,-2.1278,0.009392,9.3917
13.601684,-88.950221,-2.1911,0.009671,9.6712
13.60169,-88.949481,-3.0288,0.013369,13.3686
13.601696,-88.948742,-2.5885,0.011425,11.4252
13.601702,-88.948003,-2.4971,0.011022,11.0218
13.601707,-88.947264,-2.8826,0.012723,12.7233
13.601713,-88.946525,-3.1554,0.013927,13.9274
13.601719,-88.945786,-2.473,0.010916,10.9155
13.601725,-88.945047,-2.3803,0.010506,10.5062
13.60173,-88.944308,-2.6388,0.011647,11.6473
13.601736,-88.943569,-3.0529,0.013475,13.4751
13.601742,-88.942829,-2.3796,0.010503,10.5033
13.601748,-88.94209,-2.6674,0.011774,11.7736
13.601753,-88.941351,-2.4249,0.010703,10.7031
13.601759,-88.940612,-2.1544,0.009509,9.5091
13.601765,-88.939873,-2.2026,0.009722,9.7218
13.601771,-88.939134,-2.0115,0.008879,8.8785
13.601776,-88.938395,-2.3268,0.01027,10.2702
13.601782,-88.937656,-2.0226,0.008927,8.9274
13.601788,-88.936916,-3.0566,0.013491,13.4914
13.601794,-88.936177,-2.619,0.01156,11.5597
13.601799,-88.935438,-2.7203,0.012007,12.0067
13.601805,-88.934699,-2.1941,0.009684,9.6842
13.601811,-88.93396,-2.414,0.010655,10.6551
13.601817,-88.933221,-2.7744,0.012246,12.2456
13.601822,-88.932482,-2.9192,0.012885,12.8846
13.601828,-88.931743,-2.4989,0.01103,11.0298
13.601834,-88.931003,-2.7409,0.012098,12.0978
13.60184,-88.930264,-2.9342,0.012951,12.9512
13.601845,-88.929525,-2.5586,0.011293,11.2931
13.601851,-88.928786,-2.9191,0.012884,12.8842
13.601857,-88.928047,-3.0029,0.013254,13.2542
13.601863,-88.927308,-3.2079,0.014159,14.1589
13.601868,-88.926569,-3.3181,0.014646,14.6457
13.601874,-88.92583,-3.3932,0.014977,14.9768
13.60188,-88.92509,-3.3464,0.01477,14.7704
13.601885,-88.924351,-3.4886,0.015398,15.3982
13.601891,-88.923612,-3.412,0.01506,15.0599
13.601897,-88.922873,-3.5908,0.015849,15.8493
13.601903,-88.922134,-4.2618,0.018811,18.811
13.601908,-88.921395,-3.9914,0.017618,17.6175
13.59928,-89.154197,-1.2099,0.00534,5.3403
13.599286,-89.153458,-2.5961,0.011459,11.4589
13.599293,-89.152719,0.5723,-0.002526,-2.5261
13.599299,-89.15198,-2.3146,0.010216,10.216
13.599306,-89.151241,-1.1153,0.004923,4.9228
13.599312,-89.150502,-2.0814,0.009187,9.1871
13.599318,-89.149763,-1.9454,0.008587,8.5866
13.599325,-89.149024,-0.9375,0.004138,4.1378
13.599331,-89.148285,-1.4585,0.006438,6.4375
13.599337,-89.147546,-1.7243,0.007611,7.6106
13.599344,-89.146807,-1.4171,0.006255,6.255
13.59935,-89.146068,-1.2456,0.005498,5.4978
13.599357,-89.145329,-0.5683,0.002508,2.5084
13.599363,-89.14459,-1.1334,0.005003,5.0028
13.599369,-89.143851,-1.6149,0.007128,7.1278
13.599376,-89.143112,-1.0457,0.004615,4.6153
13.599382,-89.142372,-1.6707,0.007374,7.3743
13.599388,-89.141633,-1.2065,0.005325,5.3251
13.599395,-89.140894,-1.2065,0.005325,5.3251
13.599401,-89.140155,-1.5917,0.007026,7.0256
13.599407,-89.139416,-0.7067,0.003119,3.119
13.599414,-89.138677,-0.7067,0.003119,3.119
13.59942,-89.137938,-0.5703,0.002517,2.5173
13.599426,-89.137199,-0.9599,0.004237,4.2368
13.599433,-89.13646,-0.9419,0.004158,4.1575
13.599439,-89.135721,-0.5192,0.002292,2.2917
13.599445,-89.134982,-1.5794,0.006971,6.9711
13.599452,-89.134243,-1.779,0.007852,7.8523
13.599458,-89.133504,-1.7572,0.007756,7.7559
13.599464,-89.132765,-1.616,0.007133,7.1326
13.599471,-89.132026,-1.2188,0.005379,5.3794
13.599477,-89.131287,-1.2188,0.005379,5.3794
13.599483,-89.130548,-1.9742,0.008714,8.7139
13.59949,-89.129809,-0.3729,0.001646,1.6458
13.599496,-89.12907,-0.9474,0.004182,4.1818
13.599502,-89.128331,-0.784,0.00346,3.4604
13.599509,-89.127592,-1.9695,0.008693,8.6932
13.599515,-89.126853,-1.5314,0.006759,6.7593
13.599521,-89.126114,-1.402,0.006188,6.188
13.599528,-89.125375,-1.7767,0.007842,7.8422
13.599534,-89.124636,-1.9767,0.008725,8.725
13.59954,-89.123897,-1.8355,0.008102,8.1017
13.599547,-89.123158,-1.9211,0.00848,8.4795
13.599553,-89.122419,-1.4622,0.006454,6.4539
13.599559,-89.12168,-1.5522,0.006851,6.8512
13.599565,-89.120941,-1.997,0.008815,8.8145
13.599572,-89.120202,-1.5756,0.006954,6.9544
13.599578,-89.119463,-2.6333,0.011623,11.6228
13.599584,-89.118724,-2.9052,0.012823,12.823
13.599591,-89.117985,-1.6379,0.007229,7.2294
13.599597,-89.117246,-2.5161,0.011106,11.1058
13.599603,-89.116507,-2.5161,0.011106,11.1058
13.599609,-89.115767,-2.0859,0.009207,9.2067
13.599616,-89.115028,-0.0354,0.000156,0.1561
13.599622,-89.114289,-2.4479,0.010805,10.8046
13.599628,-89.11355,-3.1023,0.013693,13.6931
13.599635,-89.112811,-2.5049,0.011056,11.0562
13.599641,-89.112072,-1.8647,0.008231,8.2305
13.599647,-89.111333,-3.9305,0.017349,17.3485
13.599653,-89.110594,-4.4824,0.019785,19.7847
13.59966,-89.109855,-3.1843,0.014055,14.055
13.599666,-89.109116,-3.6156,0.015959,15.9586
13.599672,-89.108377,-4.2002,0.018539,18.539
13.599678,-89.107638,-4.7076,0.020779,20.7786
13.599685,-89.106899,-3.0473,0.01345,13.4504
13.599691,-89.10616,-4.5266,0.01998,19.9796
13.599697,-89.105421,-2.9973,0.01323,13.2295
13.599703,-89.104682,-2.8887,0.01275,12.7504
13.59971,-89.103943,-3.0173,0.013318,13.3177
13.599716,-89.103204,-2.3416,0.010335,10.3353
13.599722,-89.102465,-1.1909,0.005256,5.2563
13.599728,-89.101726,-2.1771,0.009609,9.6093
13.599735,-89.100987,-3.1532,0.013918,13.9178
13.599741,-89.100248,-2.5548,0.011277,11.2766
13.599747,-89.099509,-3.8264,0.016889,16.889
13.599753,-89.09877,-3.3878,0.014953,14.953
13.59976,-89.098031,-3.06,0.013506,13.5064
13.599766,-89.097292,-0.7442,0.003285,3.2846
13.599772,-89.096552,-1.9894,0.008781,8.781
13.599778,-89.095813,-3.7636,0.016612,16.6118
13.599784,-89.095074,-2.0909,0.009229,9.2288
13.599791,-89.094335,-3.0998,0.013682,13.6821
13.599797,-89.093596,-2.6859,0.011855,11.8551
13.599803,-89.092857,-1.1785,0.005202,5.2018
13.599809,-89.092118,-1.6398,0.007238,7.2376
13.599816,-89.091379,-4.0035,0.017671,17.6707
13.599822,-89.09064,-2.3351,0.010307,10.3068
13.599828,-89.089901,-2.3652,0.01044,10.4397
13.599834,-89.089162,-1.961,0.008656,8.6556
13.59984,-89.088423,-2.7901,0.012315,12.3152
13.599847,-89.087684,-2.8009,0.012363,12.3626
13.599853,-89.086945,-2.3106,0.010198,10.1984
13.599859,-89.086206,-2.1689,0.009573,9.573
13.599865,-89.085467,-2.1689,0.009573,9.573
13.599871,-89.084728,-0.8842,0.003903,3.9027
13.599877,-89.083989,-0.8842,0.003903,3.9027
13.599884,-89.08325,-2.0502,0.009049,9.0494
13.59989,-89.082511,-1.9673,0.008683,8.6832
13.599896,-89.081772,-3.1516,0.013911,13.9105
13.599902,-89.081032,-1.8342,0.008096,8.0957
13.599908,-89.080293,-2.5429,0.011224,11.2238
13.599915,-89.079554,-2.0215,0.008922,8.9224
13.599921,-89.078815,-1.9589,0.008646,8.6462
13.599927,-89.078076,-2.2283,0.009835,9.8354
13.599933,-89.077337,-2.1979,0.009701,9.7011
13.599939,-89.076598,-3.028,0.013365,13.3649
13.599945,-89.075859,-2.485,0.010969,10.9685
13.599952,-89.07512,-3.782,0.016693,16.6932
13.599958,-89.074381,-3.6216,0.015985,15.9851
13.599964,-89.073642,-3.6243,0.015997,15.997
13.59997,-89.072903,-1.986,0.008766,8.7657
13.599976,-89.072164,-0.6329,0.002793,2.7933
13.599982,-89.071425,-3.3799,0.014918,14.9184
13.599988,-89.070686,-2.4776,0.010936,10.9357
13.599995,-89.069947,-1.9931,0.008797,8.7973
13.600001,-89.069208,-1.0657,0.004704,4.7037
13.600007,-89.068469,0.7765,-0.003427,-3.4274
13.600013,-89.067729,-2.6159,0.011546,11.5461
13.600019,-89.06699,-3.3781,0.014911,14.9105
13.600025,-89.066251,-4.7072,0.020777,20.7768
13.600031,-89.065512,-6.9862,0.030836,30.836
13.600038,-89.064773,-1.5285,0.006747,6.7467
13.600044,-89.064034,-3.082,0.013604,13.6035
13.60005,-89.063295,-2.7137,0.011978,11.9779
13.600056,-89.062556,-3.9866,0.017596,17.5963
13.600062,-89.061817,-3.8372,0.016937,16.9367
13.600068,-89.061078,-1.7424,0.007691,7.6906
13.600074,-89.060339,-0.9419,0.004158,4.1575
13.60008,-89.0596,-3.6261,0.016005,16.0048
13.600087,-89.058861,-3.0166,0.013315,13.3149
13.600093,-89.058122,-3.7025,0.016342,16.3422
13.600099,-89.057383,-1.8703,0.008255,8.2551
13.600105,-89.056644,-4.961,0.021897,21.8971
13.600111,-89.055904,-3.4868,0.01539,15.3901
13.600117,-89.055165,-1.7731,0.007826,7.826
13.600123,-89.054426,-1.7731,0.007826,7.826
13.600129,-89.053687,-2.8619,0.012632,12.632
13.600135,-89.052948,-2.8711,0.012673,12.6725
13.600141,-89.052209,-2.8711,0.012673,12.6725
13.600148,-89.05147,-4.4361,0.01958,19.58
13.600154,-89.050731,-3.1516,0.01391,13.9104
13.60016,-89.049992,-4.1301,0.01823,18.2296
13.600166,-89.049253,-2.3414,0.010334,10.3343
13.600172,-89.048514,-1.9853,0.008763,8.7629
13.600178,-89.047775,-1.6406,0.007241,7.2412
13.600184,-89.047036,-1.9915,0.00879,8.7902
13.60019,-89.046297,-1.9915,0.00879,8.7902
13.600196,-89.045558,-2.018,0.008907,8.9069
13.600202,-89.044818,-2.6181,0.011556,11.5559
13.600208,-89.044079,-3.2871,0.014509,14.5087
13.600214,-89.04334,-1.5815,0.006981,6.9805
13.60022,-89.042601,-2.331,0.010289,10.2885
13.600227,-89.041862,-1.6692,0.007367,7.3674
13.600233,-89.041123,-0.555,0.00245,2.4495
13.600239,-89.040384,-2.2078,0.009745,9.7449
13.600245,-89.039645,-1.4438,0.006373,6.3727
13.600251,-89.038906,-2.1039,0.009286,9.2864
13.600257,-89.038167,-1.3281,0.005862,5.8622
13.600263,-89.037428,-1.5371,0.006785,6.7845
13.600269,-89.036689,-1.8611,0.008215,8.2145
13.600275,-89.03595,-1.9891,0.008779,8.7794
13.600281,-89.035211,-0.9784,0.004319,4.3185
13.600287,-89.034471,-1.0019,0.004422,4.4222
13.600293,-89.033732,-2.6159,0.011546,11.5461
13.600299,-89.032993,-2.3914,0.010555,10.5553
13.600311,-89.031515,1.6197,-0.007149,-7.1492
13.600329,-89.029298,-2.3005,0.010154,10.154
13.600335,-89.028559,-1.3294,0.005868,5.8678
13.600341,-89.02782,-2.3639,0.010434,10.434
13.600347,-89.027081,-3.215,0.01419,14.1904
13.600353,-89.026342,-3.215,0.01419,14.1904
13.600359,-89.025603,-3.9258,0.017328,17.3276
13.600365,-89.024863,-3.1998,0.014123,14.1233
13.600371,-89.024124,-2.7072,0.011949,11.949
13.600377,-89.023385,-2.6671,0.011772,11.7721
13.600383,-89.022646,-1.185,0.00523,5.2302
13.600389,-89.021907,-2.4373,0.010758,10.7579
13.600395,-89.021168,-2.9447,0.012998,12.9975
13.600401,-89.020429,-2.9447,0.012998,12.9975
13.600407,-89.01969,-2.0678,0.009127,9.1271
13.600413,-89.018951,-2.6029,0.011489,11.4888
13.600419,-89.018212,-1.1978,0.005287,5.2868
13.600425,-89.017473,-2.138,0.009437,9.4368
13.600431,-89.016734,-2.0998,0.009268,9.2682
13.600437,-89.015995,-5.1434,0.022702,22.7022
13.600443,-89.015255,-2.1714,0.009584,9.5841
13.600449,-89.014516,-1.1251,0.004966,4.966
13.600455,-89.013777,0.4474,-0.001975,-1.9746
13.600461,-89.013038,-1.5626,0.006897,6.897
13.600467,-89.012299,-1.5626,0.006897,6.897
13.600473,-89.01156,-1.442,0.006365,6.3648
13.600479,-89.010821,-1.6313,0.0072,7.2004
13.600485,-89.010082,-1.2572,0.005549,5.549
13.600491,-89.009343,-0.6526,0.002881,2.8805
13.600497,-89.008604,-2.2113,0.00976,9.7603
13.600503,-89.007865,-1.4458,0.006382,6.3817
13.600509,-89.007125,-1.2094,0.005338,5.3382
13.600515,-89.006386,-1.1361,0.005014,5.0144
13.600521,-89.005647,-1.1995,0.005294,5.2944
13.600527,-89.004908,-0.4415,0.001949,1.9489
13.600533,-89.004169,-1.4959,0.006603,6.6026
13.600539,-89.00343,-2.1982,0.009703,9.7025
13.600545,-89.002691,-0.9967,0.004399,4.3991
13.600551,-89.001952,-1.3061,0.005765,5.7649
13.600557,-89.001213,-2.2099,0.009754,9.7542
13.600562,-89.000474,-2.094,0.009243,9.2426
13.600568,-88.999735,-1.7197,0.00759,7.5904
13.600574,-88.998995,-1.216,0.005367,5.3673
13.60058,-88.998256,-1.1459,0.005058,5.0579
13.600586,-88.997517,-0.7994,0.003528,3.5283
13.600592,-88.996778,-2.2915,0.010114,10.1142
13.600598,-88.996039,-1.9512,0.008612,8.6122
13.600604,-88.9953,-1.9512,0.008612,8.6122
13.60061,-88.994561,-1.636,0.007221,7.221
13.600616,-88.993822,-2.1768,0.009608,9.6081
13.600622,-88.993083,-2.3321,0.010294,10.2935
13.600628,-88.992344,-2.0976,0.009259,9.2586
13.600634,-88.991605,-2.0522,0.009058,9.058
13.600639,-88.990865,-2.6546,0.011717,11.7169
13.600645,-88.990126,-2.2102,0.009756,9.7556
13.600651,-88.989387,-2.1159,0.009339,9.3392
13.600657,-88.988648,-2.506,0.011061,11.0611
13.600663,-88.987909,-2.639,0.011648,11.648
13.600669,-88.98717,-2.639,0.011648,11.648
13.600675,-88.986431,-2.547,0.011242,11.2421
13.600681,-88.985692,-2.0484,0.009041,9.0413
13.600687,-88.984953,-1.4314,0.006318,6.3179
13.600693,-88.984214,-2.9506,0.013023,13.0234
13.600698,-88.983474,-2.1829,0.009635,9.6351
13.600704,-88.982735,-2.657,0.011727,11.7273
13.60071,-88.981996,-2.5309,0.011171,11.1708
13.600716,-88.981257,-3.1352,0.013838,13.8383
13.600722,-88.980518,-1.7511,0.007729,7.7291
13.600728,-88.979779,-1.8346,0.008098,8.0978
13.600734,-88.97904,-2.4951,0.011013,11.0131
13.60074,-88.978301,-1.5344,0.006773,6.7727
13.600745,-88.977562,-2.9791,0.013149,13.1494
13.600751,-88.976823,-2.2257,0.009824,9.8238
13.600757,-88.976083,-2.2257,0.009824,9.8238
13.600763,-88.975344,-2.2282,0.009835,9.8348
13.600769,-88.974605,-1.7126,0.007559,7.5593
13.600775,-88.973866,-1.7559,0.00775,7.7504
13.600781,-88.973127,-1.9588,0.008646,8.6459
13.600787,-88.972388,-1.5241,0.006727,6.727
13.600792,-88.971649,-2.0936,0.009241,9.2408
13.600798,-88.97091,-2.4061,0.01062,10.6199
13.600804,-88.970171,-1.0135,0.004474,4.4736
13.60081,-88.969432,-1.8591,0.008206,8.2056
13.600816,-88.968692,-1.7494,0.007722,7.7215
13.600822,-88.967953,-1.3914,0.006141,6.1414
13.600827,-88.967214,-1.1518,0.005084,5.0838
13.600833,-88.966475,-0.9959,0.004396,4.3959
13.600839,-88.965736,-1.406,0.006206,6.206
13.600845,-88.964997,-2.0616,0.0091,9.0995
13.600851,-88.964258,-2.2675,0.010009,10.0085
13.600857,-88.963519,-1.6984,0.007496,7.4964
13.600862,-88.96278,-1.7026,0.007515,7.515
13.600868,-88.96204,-1.3083,0.005775,5.7747
13.600874,-88.961301,-1.5412,0.006802,6.8024
13.60088,-88.960562,-1.5357,0.006778,6.7783
13.600886,-88.959823,-1.6885,0.007453,7.4528
13.600892,-88.959084,-1.9974,0.008816,8.8163
13.600897,-88.958345,-1.9415,0.008569,8.5693
13.600903,-88.957606,-2.2142,0.009773,9.7731
13.600909,-88.956867,-1.7057,0.007529,7.5285
13.600915,-88.956128,-1.9475,0.008596,8.596
13.600921,-88.955388,-2.2158,0.00978,9.7801
13.600926,-88.954649,-2.1946,0.009687,9.6867
13.600932,-88.95391,-2.12,0.009357,9.3571
13.600938,-88.953171,-2.6577,0.011731,11.7308
13.600944,-88.952432,-2.372,0.01047,10.4697
13.60095,-88.951693,-2.6414,0.011659,11.6585
13.600955,-88.950954,-2.139,0.009441,9.4412
13.600961,-88.950215,-2.4119,0.010646,10.6458
13.600967,-88.949476,-2.7892,0.012311,12.3111
13.600973,-88.948736,-2.6056,0.011501,11.5008
13.600979,-88.947997,-3.0027,0.013254,13.2535
13.600984,-88.947258,-2.6153,0.011543,11.5434
13.60099,-88.946519,-3.3245,0.014674,14.6739
13.600996,-88.94578,-1.9714,0.008701,8.7012
13.601002,-88.945041,-2.6385,0.011646,11.646
13.601007,-88.944302,-1.2397,0.005472,5.4716
13.601013,-88.943563,-1.3622,0.006012,6.0123
13.601019,-88.942824,-2.0044,0.008847,8.8471
13.601025,-88.942084,-2.8094,0.0124,12.4002
13.60103,-88.941345,-2.1486,0.009483,9.4834
13.601036,-88.940606,-2.9943,0.013216,13.2164
13.601042,-88.939867,-2.1245,0.009377,9.377
13.601048,-88.939128,-2.4714,0.010908,10.9083
13.601054,-88.938389,-3.0853,0.013618,13.6179
13.601059,-88.93765,-2.8827,0.012724,12.7238
13.601065,-88.936911,-2.8293,0.012488,12.4881
13.601071,-88.936171,-2.4999,0.011034,11.0339
13.601077,-88.935432,-2.9771,0.01314,13.1404
13.601082,-88.934693,-1.8078,0.007979,7.9793
13.601088,-88.933954,-2.4294,0.010723,10.7228
13.601094,-88.933215,-2.2735,0.010035,10.0347
13.601099,-88.932476,-2.6045,0.011496,11.4959
13.601105,-88.931737,-2.7595,0.01218,12.1801
13.601111,-88.930998,-2.76,0.012182,12.1823
13.601117,-88.930258,-2.6119,0.011529,11.5286
13.601122,-88.929519,-2.7741,0.012244,12.2444
13.601128,-88.92878,-2.8752,0.012691,12.6906
13.601134,-88.928041,-3.0054,0.013265,13.2654
13.60114,-88.927302,-3.0858,0.01362,13.6203
13.601145,-88.926563,-3.1519,0.013912,13.9118
13.601151,-88.925824,-3.1735,0.014007,14.0071
13.601157,-88.925085,-3.3275,0.014687,14.6872
13.601162,-88.924345,-3.4117,0.015059,15.0587
13.601168,-88.923606,-3.6308,0.016026,16.0258
13.601174,-88.922867,-3.498,0.015439,15.4394
13.60118,-88.922128,-3.753,0.016565,16.565
13.601185,-88.921389,-3.8777,0.017115,17.1153
13.598557,-89.15419,-2.1659,0.00956,9.56
13.598564,-89.153451,-2.4357,0.010751,10.7506
13.59857,-89.152712,-1.67,0.007371,7.3711
13.598576,-89.151973,-3.4011,0.015012,15.0116
13.598583,-89.151234,-1.2003,0.005298,5.298
13.598589,-89.150495,-1.5728,0.006942,6.942
13.598595,-89.149756,-2.2981,0.010143,10.1433
13.598602,-89.149017,-2.8813,0.012718,12.7175
13.598608,-89.148278,-2.2507,0.009934,9.9343
13.598615,-89.147539,-1.7589,0.007763,7.7633
13.598621,-89.1468,-2.5588,0.011294,11.2939
13.598627,-89.146061,-2.05,0.009048,9.0484
13.598634,-89.145322,-0.774,0.003416,3.4163
13.59864,-89.144583,-1.702,0.007512,7.5122
13.598646,-89.143844,-1.6134,0.007121,7.1214
13.598653,-89.143105,-0.6141,0.00271,2.7104
13.598659,-89.142366,-0.7519,0.003319,3.3188
13.598665,-89.141627,-0.3569,0.001575,1.5751
13.598672,-89.140888,-0.5169,0.002282,2.2815
13.598678,-89.140149,-1.3303,0.005872,5.8715
13.598685,-89.13941,-1.5066,0.00665,6.6499
13.598691,-89.138671,-1.195,0.005274,5.2743
13.598697,-89.137932,-1.195,0.005274,5.2743
13.598704,-89.137193,-2.0938,0.009242,9.2416
13.59871,-89.136454,-3.2236,0.014229,14.2285
13.598716,-89.135715,-2.4835,0.010962,10.9617
13.598723,-89.134976,-1.6841,0.007433,7.4333
13.598729,-89.134237,-1.5698,0.006929,6.9286
13.598735,-89.133498,-1.3832,0.006105,6.1051
13.598742,-89.132759,-2.2586,0.009969,9.9689
13.598748,-89.13202,-1.4612,0.00645,6.4496
13.598754,-89.131281,-1.4352,0.006335,6.3345
13.598761,-89.130542,-1.9257,0.0085,8.4995
13.598767,-89.129803,-0.8249,0.003641,3.641
13.598773,-89.129064,-1.9222,0.008484,8.4844
13.59878,-89.128325,-2.0076,0.008861,8.8612
13.598786,-89.127586,-2.4671,0.010889,10.8892
13.598792,-89.126847,-1.2276,0.005418,5.4182
13.598798,-89.126107,-2.0063,0.008855,8.8554
13.598805,-89.125368,-1.7718,0.00782,7.8204
13.598811,-89.124629,-1.836,0.008104,8.1039
13.598817,-89.12389,-1.7155,0.007572,7.5719
13.598824,-89.123151,-1.9505,0.008609,8.609
13.59883,-89.122412,-1.6145,0.007126,7.1263
13.598836,-89.121673,-1.6629,0.00734,7.3398
13.598843,-89.120934,-1.7252,0.007615,7.6145
13.598849,-89.120195,-1.5809,0.006978,6.9778
13.598855,-89.119456,-1.8207,0.008036,8.0362
13.598861,-89.118717,-2.356,0.010399,10.3991
13.598868,-89.117978,-3.0691,0.013546,13.5464
13.598874,-89.117239,-1.8529,0.008178,8.1783
13.59888,-89.1165,-1.4581,0.006436,6.4357
13.598887,-89.115761,-2.1872,0.009654,9.6537
13.598893,-89.115022,-2.472,0.010911,10.911
13.598899,-89.114283,-3.1465,0.013888,13.8882
13.598905,-89.113544,-3.0222,0.013339,13.3394
13.598912,-89.112805,-3.045,0.01344,13.4401
13.598918,-89.112066,-4.3314,0.019118,19.1181
13.598924,-89.111327,-5.2712,0.023266,23.2661
13.598931,-89.110588,-3.4978,0.015439,15.4387
13.598937,-89.109849,-3.8494,0.01699,16.9904
13.598943,-89.10911,-4.9297,0.021759,21.7586
13.598949,-89.108371,-0.696,0.003072,3.072
13.598956,-89.107632,-3.1792,0.014033,14.0325
13.598962,-89.106893,-3.1339,0.013832,13.8323
13.598968,-89.106154,-2.5663,0.011327,11.3274
13.598974,-89.105415,-2.9789,0.013149,13.1485
13.598981,-89.104676,-1.525,0.006731,6.7309
13.598987,-89.103937,-2.5873,0.01142,11.42
13.598993,-89.103197,-5.0524,0.0223,22.3002
13.598999,-89.102458,-3.0386,0.013412,13.412
13.599006,-89.101719,-5.4798,0.024187,24.1868
13.599012,-89.10098,-1.7318,0.007644,7.6438
13.599018,-89.100241,-2.5862,0.011415,11.4151
13.599024,-89.099502,-2.2885,0.010101,10.101
13.59903,-89.098763,-2.5842,0.011406,11.406
13.599037,-89.098024,-2.8378,0.012526,12.5255
13.599043,-89.097285,-2.5129,0.011092,11.0916
13.599049,-89.096546,-3.3619,0.014839,14.8389
13.599055,-89.095807,-4.3468,0.019186,19.1862
13.599062,-89.095068,-1.492,0.006586,6.5855
13.599068,-89.094329,-2.9342,0.012951,12.951
13.599074,-89.09359,-1.8425,0.008133,8.1326
13.59908,-89.092851,-1.2832,0.005664,5.6636
13.599086,-89.092112,-2.3363,0.010312,10.312
13.599093,-89.091373,-2.5234,0.011138,11.1377
13.599099,-89.090634,-3.333,0.014711,14.7113
13.599105,-89.089895,-3.3367,0.014728,14.7277
13.599111,-89.089156,-1.8145,0.008009,8.0087
13.599117,-89.088417,-1.1827,0.00522,5.2201
13.599124,-89.087678,-1.7478,0.007714,7.7144
13.59913,-89.086939,-2.0611,0.009097,9.0972
13.599136,-89.086199,-2.6709,0.011789,11.7889
13.599142,-89.08546,-2.8235,0.012463,12.4626
13.599148,-89.084721,-2.8235,0.012463,12.4626
13.599155,-89.083982,-2.9567,0.013051,13.0505
13.599161,-89.083243,-2.9567,0.013051,13.0505
13.599167,-89.082504,-2.17,0.009578,9.5778
13.599173,-89.081765,-3.2198,0.014212,14.2118
13.599179,-89.081026,-2.5108,0.011082,11.0821
13.599185,-89.080287,-2.0386,0.008998,8.9978
13.599192,-89.079548,-2.4595,0.010856,10.8557
13.599198,-89.078809,-2.4595,0.010856,10.8557
13.599204,-89.07807,-1.9797,0.008738,8.738
13.59921,-89.077331,-2.2058,0.009736,9.7362
13.599216,-89.076592,-2.0045,0.008847,8.8474
13.599222,-89.075853,-2.5936,0.011448,11.4475
13.599229,-89.075114,-3.5654,0.015737,15.7372
13.599235,-89.074375,-3.0205,0.013332,13.3318
13.599241,-89.073636,-4.2429,0.018728,18.7275
13.599247,-89.072897,-2.8481,0.012571,12.5712
13.599253,-89.072158,-3.0225,0.013341,13.3406
13.599259,-89.071418,-3.1824,0.014047,14.0467
13.599266,-89.070679,-2.8971,0.012787,12.7872
13.599272,-89.06994,-2.9353,0.012956,12.9558
13.599278,-89.069201,-3.0949,0.01366,13.6604
13.599284,-89.068462,-2.3128,0.010208,10.2083
13.59929,-89.067723,-2.3128,0.010208,10.2083
13.599296,-89.066984,-3.6668,0.016185,16.1848
13.599302,-89.066245,-1.9463,0.008591,8.5908
13.599309,-89.065506,-3.344,0.01476,14.7599
13.599315,-89.064767,-5.6602,0.024983,24.9829
13.599321,-89.064028,-3.5846,0.015822,15.8219
13.599327,-89.063289,-4.4694,0.019727,19.7271
13.599333,-89.06255,-2.5406,0.011214,11.2139
13.599339,-89.061811,-4.2023,0.018548,18.5484
13.599345,-89.061072,-3.1841,0.014054,14.0541
13.599351,-89.060333,-3.9712,0.017528,17.5283
13.599358,-89.059594,-2.4223,0.010692,10.6915
13.599364,-89.058855,-2.6568,0.011727,11.7265
13.59937,-89.058115,-2.3036,0.010168,10.1675
13.599376,-89.057376,-2.6637,0.011757,11.7573
13.599382,-89.056637,-4.7832,0.021112,21.1121
13.599388,-89.055898,-2.4294,0.010723,10.7231
13.599394,-89.055159,-2.1649,0.009555,9.5553
13.5994,-89.05442,-2.3588,0.010412,10.4115
13.599406,-89.053681,-1.7581,0.00776,7.7599
13.599412,-89.052942,-3.2609,0.014393,14.393
13.599419,-89.052203,-3.2609,0.014393,14.393
13.599425,-89.051464,-3.7323,0.016474,16.4736
13.599431,-89.050725,-5.3703,0.023704,23.7037
13.599437,-89.049986,-2.8746,0.012688,12.6881
13.599443,-89.049247,-3.2113,0.014174,14.1742
13.599449,-89.048508,-3.3112,0.014615,14.6152
13.599455,-89.047769,-0.6481,0.002861,2.8606
13.599461,-89.047029,-3.7911,0.016733,16.7332
13.599467,-89.04629,-3.0393,0.013415,13.4151
13.599473,-89.045551,-3.0393,0.013415,13.4151
13.599479,-89.044812,-1.6701,0.007372,7.3717
